Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed
1,Runner,12,205,0,1,1,2,0,1,3,3,3,3,2,1,0,41336,c86584a3ba31a4fdf55fb2bc31d8e270,0,"Hi, my name is runner, I was dumped and abused by my previous owner, I was dumped at kolam air. Some kind people fed me on and off n then I saw my rescuer who tried catching me but I ran too fast even with 3 legs. I was scared. My front hand is broken. Some boys managed to catch me n bring me to my rescuer who has been taking care of me ever since. I'm a male shitzu mix and I'm looking for my forever home. Please help me find a good home. I'm a good boy. Thank u. Woof woof!",603e173e1,5.0,4
1,Beagle^^,5,20,0,2,1,2,7,2,1,3,3,3,1,1,300,41326,d4f1523bf52c2265db835bb15c38fe70,0,finish 3 injection free skin vitamin pls call,a672ea96d,1.0,1
2,Snowie,3,241,242,1,6,7,0,1,1,2,1,2,1,1,0,41326,16e4b2f5d5b9605dd8d6bb61f777eeae,0,This brave kitten was found hoping from one car to another car hoping the car can bring him back to his mom...unfortunately we do not know where he came from as the time i found him he is covered with all black engine oil and in trauma stage. Send for checking and vaccinated 1st dose at Mayo clinic. Hope can find him a lovely home. Please call me at Pan if interested.,3a7bcfea4,3.0,2
2,Hey B,6,266,0,1,1,0,0,1,1,1,1,1,1,1,0,41401,bebdf0600d5028c1395ae625c9d5a47c,0,"hey b is a playfull,sweet & sticky boy.",afb45dfc6,2.0,1
2,Zee,24,266,266,1,3,4,0,2,1,1,1,1,1,1,0,41326,a41605e586f66ae37b61d766d5e37e43,0,"His name is Zee, he is 2 years old and very healthy but not always palyful. I have been keeping him for 2 years, but was recently given a warning notice by the condo management that MBPJ has started taken action in removing pets in apartments after a year of my stay. We are forced to give her up for adoption. Being said, there are also another 2 cats, Molly (3yr, female, neutered mother of Zee) and nova (male, 4 months old). As for Zee, he is 2yr, male, spayed. I wish both Molly and Zee can be adopted together, due to their relation and the time spent together, they very much rely on one another. As for Nova, he is rescued on November , so he is still a new family member to Molly and Zee, nevertheless, they got along very well. All 3 of them are potty trained, they are also able to share food together. They have almost never shown any aggression towards each other. I wish the next adopter is knowledgeable about cat behavior, as it will definitely require some period of time for the cats to adapt to the new environment, financially independent, best if your are staying in a landed property. For confirmed adopter, I can still arrange for meet up even if its out of Klang Valley. THANKS!",69834808b,5.0,2
2,Kittens - No Names Yet,2,266,0,3,1,2,0,2,1,2,2,2,1,3,0,41330,cde62d759877de84dee4621e564fa174,0,"These 3 kittens and their mother are abandoned at the back of my relative's house few months ago. My relative feed them everydaY as she took pity of them. However, my relative cannot take care of them by keeping them in their home. It is because her daughters has asthma and scared of cats. Therefore, she hopes that somebody can adopt them and take care of them. We do not know what breed these kttens are. If anyone interested, please call Fanny, (my relative). Location, Kamunting, Taiping, Perak. Please give these kittens a chance as they deserved a good home and love. Thank you",ac7609b80,3.0,4
1,Little Blackie,2,307,307,2,1,0,0,2,2,2,2,2,1,1,0,41326,ea3c0f25eb25d12c130a0c048eb08dac,0,Free for adoption,9d1b799e7,6.0,4
1,D226(271116),75,189,307,2,1,0,0,2,1,1,1,1,1,1,0,41326,d372aa7115ee3c2e5e4796462dec984b,0,"For adoption / enquiries, please visit PAWS, PJ. Please give her a second chance. More at the shelter, do drop by for a visit / volunteer.",2c3f23fce,2.0,3
1,,2,307,0,3,1,0,0,2,1,2,2,2,1,4,0,41326,8288798d2370d8d74f2b56419cedc5cc,0,"My dogs has recently gave birth to these four puppies, 3 female and a male. I live with my mum and she is working while i am still attending college so we have no time to take care of these puppies. I already have 3 dogs other than these puppies and I really loved to keep them but i really cant take care of them. They have black silky fur which makes them look really beautiful. Please do call, sms or whatsapp me at (Turiya) if you can give them a great home. Please give them a GOOD HOME!",a768123bd,3.0,4
2,,3,25,0,3,1,3,6,2,1,2,2,2,1,2,0,41401,969f67f283480a4d6c52173f80a10f75,0,"THERE ARE FOUR KITTENS GINGER, BLACKIE, SILVER, TUTU THE MOTHER IS A PART SIAMESE LILAC POINT I LIVE IN A CONDO AND I HAVE TO FIND HOMES FOR THE KITTENS WELL FED, CLEAN AND VERY LIVELY AND LOVABLE I AM MAGGIE, TEL KL AMPANG HILIR,",36b20cfb5,0.0,4
1,PATCHES,20,307,213,2,1,7,0,2,1,1,1,1,1,1,0,41326,d21f689eab9b3faa1b738ecc836b4b36,0,"Patches is a a gregarious girl who loves attention and to be patted. She is very alert and would be the kind of dog which will do well in a family with children. She seems to be good with very young kids and this makes her a good playmate. However, Patches is also good for watching the house because she's always running around the garden and inspecting every nook and cranny. The plus point is that Patches is not destructive and does not destroy things.",4669945ed,1.0,2
1,Fluffi,2,307,0,2,2,7,0,2,1,1,1,2,1,1,0,41326,8d413d99d41394f70d5c590253f80f54,0,These puppies are rescued in Sungai Long . They need a forever loving home . Please give them a chance =),47a5a9516,1.0,4
1,Puppies,1,307,0,3,1,2,7,3,1,2,2,2,1,4,0,41401,1f6b6d440e4cc2009a26018a0c57c77f,0,There are 4 puppies and their mummy. I'm not sure how old are the puppies but they are can already eat and drink by themselves. All of them were rescued from a construction site and currently they stay at my office. One of the puppies will be adopted as our office pet. Anybody interested in adopting them can contact me via email ( with your direct contact details). But they will only let go after neutering & spaying.,91e663cd2,3.0,2
2,Bubbles,6,266,0,2,2,0,0,2,1,1,1,2,1,1,0,41324,b88448edefa0b2c788f1811bdfc58500,0,"Bubbles was rescued as q 3 week old kitten along with her two siblings, they where left trapped in a plastic container under the hot sun. i found them at around 3pm, they where dehydrated and barely alive so i took them in and nurtured them, unfortunately two of them have died leaving only bubbles. please adopt bubbles as i will no longer be able to take care of her as i will me immigrating to UK in September. she is a very well behaved cat and gets along with dogs.",daf955524,2.0,2
2,Cateliya,3,266,0,2,6,7,0,2,2,2,1,2,1,1,0,41401,0f71d9011f4e857c60376283f17dc0d5,0,"Cateliya is a very sweet quiet obedient kitten which i resuced from the street nearby my house. At that time she was about 2 months old. When i found her she was very thin had worms in her stomach and was invested with fleas. Now after 2 months of loving tender care she is very healthy baby girl. Her fur is very soft and smooth. She has a bob (short) tail. She is very loving, playful and comfortable with other cats. She has a very good appetite and not fussy with different types of cat food. She needs a good loving home to go to.",02868b720,5.0,1
2,Mommy And 4 Babies,1,254,0,3,1,3,7,2,2,3,3,2,1,5,0,41326,f738190b12a909a071b831d4a90caf4a,0,"This mommy and her four kittens were rescued from a construction area in my neighborhood. They are all friendly with people, and the four kittens are curious and active. I estimate that the mom is 2-3 years old, and the kittens are a month old. I already have cats in my home and I am unable to keep this little family for too long. I welcome people who wish to adopt one, or more than one, from this little group. I haven't gendered the kittens yet, but will do so soon.",9951c57fc,1.0,1
2,Max & Molly,3,266,0,3,7,0,0,2,1,2,1,2,1,2,0,41401,9b52af6d48a4521fd01d4028eb5879a3,0,"Both kittens are very healthy, playful. Molly (F) is larger and more active than Max (M). He is smaller and more docile. I prefer the kittens be adopted together so they can keep each other company when on their own.",8f9bfc9f4,30.0,2
2,April,3,265,0,2,6,0,0,2,2,2,2,2,1,1,0,41326,a90a4c65744b06f1072081acdff5e1d4,0,Found her outside the gate. She is very manja and clingy and she need a home quick. I can't keep her long because I'm a full time student and can't give her the attention she needs. Home she will find a new loving family!,230232e58,2.0,2
1,Rocky 06,1,307,0,1,2,0,0,2,1,2,2,2,1,1,0,41330,f2522890ad604bf70421af61cb871a96,0,"Puppies are five week old and looking for good home and family that can love them and treat them as part of the family. They are still very young and need love, patients and attention , so must take care them well. Adoption conditions: 1) Adopter must be Malaysian 2) They are not small size, they need a landed property to move around. 3) Give all the health and medical attention such as vaccination, deworming, tick lotion 4) Not for factory, workshop or farm use 5) During the stage of adoption, email or sent what app picture, so I can ensure they are adjustable well to her new environment. Pls call or what app to this no if interested:",3d0752cd9,5.0,3
2,Black & White Kittens,2,266,266,3,1,7,0,1,1,3,3,3,1,3,0,41326,1eea485b01d14c668f33afa7c919646e,0,"I have 3 kittens to be given away and they are all healthy and in good condition. Very active and playful but very shy and scare initially. They are extremely lovable once they open up to you. They are quite needy, and love attention. If you're interested and you think you are capable of taking care of them, do call or text me at. Thank You Felicia",af862a239,2.0,1
1,Pearly,1,307,0,2,5,0,0,2,1,2,2,2,1,1,0,41326,07b9dd0583c955659f8ccdeaa2a6428b,0,I first rescue the pregnant mother and give her a shelter to give birth to her litters. There are 8 siblings in total. All the litters stayed in my house and are very tame and mild tempered. The mother is a very responsible one and all her litters are well-behaved. I sincerely hope that the adopter can really promise me to take great care of them and LOVE them like you love yourself if not more. Pearly is a gentle and well-loved for her cute and fair coat of hair. She is 5 weeks plus now.,30506e8c1,1.0,2
2,Keiko,2,266,0,1,5,7,0,2,1,2,1,2,1,1,0,41332,c19fc47db363e9ac131d0ecbf25b9839,2,"This extremely cute kitten was rescued by a lady from the Seremban pasar. He had a bad injury on his leg. Now he is healthy, very2 active and playful, and loves being with other cats. I have two older rescues, and Keiko keeps playing with them. Pls whatsapp if u are interested to adopt. Note to adopter: Pls keep him indoors for his safety, but do not cage him for long periods. He loves to play and you should spend some time playing with him. I will ask some questions regarding your house, your ability to finance his food and vet expense and other related questions, so pls do not feel offended. Update: Keiko's leg is completely healed.",2f03dc1f4,4.0,2
2,Carameow,12,266,0,1,6,7,0,2,1,1,1,1,1,1,0,41326,2098e360bc57d0888cb7c1d79b502e3c,0,"He is a very healthy cute cat.He is a bit timid around strangers but he is very friendly to people.Because I own reason, I may not be able to continue to take care of him, so I want to help ihim to find another kind of family adopted him. If you like him, you can whatsapp at me.",0f9697729,5.0,4
2,Dora And Ali,3,264,266,3,2,4,7,2,2,2,1,2,1,2,0,41401,d251569fb86590b1e9dea80eee2ddade,0,"Dora is a docile and active kitten. Her brother, Ali, is equally playful. They are also good with kids.",b64307878,8.0,4
2,Elroy,36,265,0,1,7,0,0,2,2,3,1,1,1,1,0,41401,13d3938807d75e194664a17e990943e1,0,"Hi, my name is Elroy, well at least that's the name my rescuer gave me. I am very handsome with a very long tail, I am charming, very affectionate and I love children. A funny thing happened one day ...... I went to my home but no-one was there!!! I saw a big truck and people putting things into it ... even my favourite couch!!!! I did not know what was happening. Everyday I went home and no-one was there, and boy was I getting hungry. I have been fed by my people since I was a baby kitten, I haven't learnt to find food for my self and all the neighbourhood toms kept picking on me, I'm a lover not a fighter!! Then I started getting itchy, very itchy, think I had a skin disease and it was getting very sore, and had lost so much weight. Thankfully one of my friends, Chica, took me to her home and her Mum gave me some food, oh it was so good! She took me to the vet too! I had a jab and the sore itchiness is getting better. Chica's Mum starting calling me Elroy, it's a good name for me. I understand it is hard for Chica's Mum to keep me and she is trying to find a new home for me, and I am grateful. The other day Chica's Mum took me back to the vet and I had a long sleep, when I woke up I was a bit tender in my private area, I think the vet took my things off!! But I don't mind, I'd much rather stay at home with my new family than roam the streets and get beaten up all the time. So if you want me to love you all you have to do is call Chica's Mum .... and please hurry ... I want to love you very much, very soon.",f14c5a335,1.0,4
2,KK,1,265,266,1,2,3,0,2,2,2,2,2,1,1,0,41367,de292d867defaa4642440cabf2c37925,0,"On .12 nite i found she at the roadside. I try to find her mother but i failed . She very playful, can popo at litter sand,already can eat kibbles ! For temporary I took she back to my house but i cant adopt her cause i always outstation. I dont have time to take care her.",2b4003be8,2.0,2
1,Su Yin,2,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,5593bc5c601aa7b842b639a216306328,0,Cute and intelligence girl looking for a good home. If u are willing to give her a home .Pls contact me.,057e5347f,3.0,4
2,Tigerlily,18,266,0,2,3,7,0,1,1,1,1,1,1,1,0,41326,099e678dc34d14f3087a32d8469beb0e,0,Tigerlily is a very friendly and sweet girl. She loves pats and cuddles. She has a healthy appetite and is litter trained. Eagerly awaiting a loving forever home.,6eab205e6,1.0,2
2,4 Mus-cat-teers,1,265,0,3,1,2,7,1,2,2,2,2,1,4,0,41326,32856657cf2e52ef734ef4e93f460033,0,"terjumpa di belakang rumah tinggal... ibu dan 4 anak kucing ni dalam kebasahan dan juga kelaparan.. due to unavoidable circumstances, the kittens need new family. dan saya juga mempunyai kucing yang baru saje melahirkan 4 ekor.. kedua ibu2 ni nampaknya can not get along.. dan saya juga mempunyai financial problem dan saya tidak mempunyai ruang yang selesa untuk 4 mus-cat-teers ni. jika berminat untuk adopt kesemua atau salah satu dari 4 mus-cat-teers ni.. sila contact saya",ea02306b2,9.0,2
2,Whitey,3,266,0,2,6,7,0,1,2,2,1,2,1,1,0,41332,c615548c8536989d6ff41c0428b59496,0,She was adopted last week,69f8a53c8,1.0,0
1,Poodle,24,179,0,1,2,0,0,1,2,3,3,2,1,1,0,41401,8180c2842bebaf1a31ef305f6de35cf0,0,"LOST POODLE FOUND !!! Orkid Desa / Taman Connaught, CHERAS Fat Male Poodle with blue collar and the leash together Quite fierce and jump into my car when I open the car door Please help to share so that he can reunite with his owner Kindly contact me ",7e3607e1f,1.0,3
2,Cola,2,292,0,2,6,0,0,1,1,3,3,2,1,1,0,41326,c96683626436297303778af49986a175,0,Cola was found in the engine of my car. Estimated to be about 5 weeks old. Able to eat wet n dry kibbles on her own. Looking for serious adopter who is committed to look after her and provide her with a permanent loving home. Adopter must spay her when of age and to keep her indoors. Foreigners and students staying out of home will NOT be considered. Preference to family with kids.,acb802c0c,4.0,1
2,Ash,2,266,0,2,1,6,7,1,1,2,1,2,1,1,0,41325,8dc090633bf1a8c260753821f5482398,0,"My friends and I discovered Ash on our way home from class. We decided to bring her home. Due to our hectic busy lives, we couldn't afford to take care of all 5. So we are looking for a new adopter for Ash. She's very well tempered and affectionate. She's not choosy when it comes to food. Her current diet is wet food/fresh boiled fish+rice but we are trying to introduce her to dry food.We are hoping to find a new adopter before our midsemester break. (20/4-27/4).We are staying in Shah Alam,seksyen 17 and if you are interested in adopting Ash,please contact: Zhafa: Wan:",6967987d5,2.0,1
1,Toby,2,307,0,1,1,2,7,2,1,1,1,3,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,rescued puppy for adoption. Pls call- for more info/to view or to adopt!! Come view puppies for adoption at our adoption booth every Saturday from 1.30 to 6.30pm!! View more at www.rescue2rehome.blogspot.com,df1507e61,7.0,1
1,5 Puppies For Adoption,0,307,0,2,1,2,7,2,2,2,2,2,1,6,0,41324,dc7c399af9c7dde16bcdd8bac7ce7e61,0,"5 adorable puppies for adoption in Melaka. pls call. Healthy, supercute and active. 2 months old.",9ff5a1ca1,0.0,4
2,Cotton,2,266,0,1,7,0,0,2,1,1,1,2,1,1,0,41326,d1e1453dada02f864f4b1ac125813848,0,"Cotton was found without mother and was sent to a temporary mama cat to foster. Litter box trained, Cotton can already eat wet and dry food. I hope you can adhere to below: 1. Must be neutered. 2. Must vaccinate him annually 3. Must keep him strictly indoor only for his welfare 4. Must not be kept in cage for too long 5. Must attend to his health and medical need (if any in the future, he is now healthy) 6. To avoid feeding low grade cat food (even mid range is appreciated) 7. To update me once in a while with his condition with photos Please give him a home and love, he will love you back unconditionally.",98fbd3b39,5.0,2
2,Teddy,3,266,0,1,6,7,0,1,1,2,1,2,1,1,0,41401,3f25286cff6f07688fe567d8a42f6a4a,0,"One of four brothers found abandoned and starving in Melawati, KL.",4e3e41b78,1.0,1
1,Roxy.,24,307,60,1,5,0,0,2,2,3,3,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,For Adoption,2ddad75c0,5.0,3
2,Meow,3,266,299,1,1,2,0,1,1,2,2,1,1,1,0,41326,45693d627ba33f56f4d228094fd4ae75,0,superrrr manja!,7ef8c54ee,3.0,1
2,Putih,12,265,0,2,7,0,0,2,2,3,3,3,1,1,0,41324,7d6435989d7f2adf802e3ee53709b12c,0,active cat,ab1cfc949,1.0,4
1,Tiger,36,307,307,2,1,2,5,2,2,1,1,1,1,1,0,41326,f00c605503e1ac125c8fff290d3a2c7a,0,Tiger looking for her forever home Adopt her today WhatsApp only at :,1d7e844a7,1.0,4
1,Cute White Pup,3,307,0,1,7,0,0,2,1,2,2,2,1,1,0,41326,a9897ecba97518fe92b38ed3d441eeff,0,"This adorable puppy and his brother were rescued and are looking for loving homes! He loves to cuddle and play and is very smart too! If you are able to provide him with a forever home, do call or drop a text! :)",133ca8c90,1.0,4
1,Char Siew Pao,2,307,0,1,7,0,0,2,1,1,1,2,1,1,10,41326,9cf09abb0f942be59c4b134c4d245583,0,active and adorable puppy. Quiet.,655eaa578,4.0,2
1,Milo,3,307,0,1,2,0,0,2,2,1,1,2,1,1,0,41326,95481e953f8aed9ec3d16fc4509537e8,0,Milo is a sweet boy who was abandoned in front of the Shelter by a guy whose dog got pregnant They were born into a home. Milo is a handsome mixed breed who is friendly and playful. Please open your hearts and home to him. Call us at if you wish to adopt.,6f0cb510a,3.0,1
1,Terry,10,128,98,1,1,2,7,1,1,1,1,2,1,1,500,41326,0780499c5c289d41a207ae6b91aad7bf,0,Terry is an active dog whereby I'm looking for an owner who has a garden for him to explore and run around. He loves attentions and he would bark if you ignore him when u see him. He is naughty and very smart. He learnt his trick very fast especially with treats.,e92d3d4cf,4.0,2
1,,2,103,307,1,2,0,0,2,1,1,1,1,1,1,0,41336,0c18ddc9d2c6603ab76ad6f263447f35,0,My relative decided to throw it away after she found out her dog gave birth to too many doggies. This doggie is one of those who were just borned. I adopted the dog temporarily and is trying to look for someone who are keen to rare him. My email is,eb4dde79e,0.0,1
1,Captain Wobbles,2,307,187,2,7,0,0,2,2,2,2,2,1,1,0,41401,88da1210e021a5cf43480b074778f3bc,0,The puppy fostered at Kuala Lumpur. I hope animal lovers from Kuala Lumpur can help to adopt this puppy.,233ddf40c,2.0,2
1,Female St. Bernard,24,190,0,2,1,4,7,3,3,3,3,2,1,1,0,41326,bbf08ac7ef4ae86b74f4c4f64fa2c47c,0,"A female St Bernard, less than 2 yo, very tame and friendly. Been caged all time, managed to persuaded owner to give up after many attempts. Looking for super good home, someone who truly loves dogs and preferable with big compound. Must spay immediately once adopted.",cc7d90ef4,3.0,1
1,,2,307,0,2,1,2,0,2,1,2,2,2,1,1,0,41326,3b4eefa2ea39e2363ef3d835499f2da1,0,"Healthy stray mother living at our area, gave birth to 8 healthy lil pups looking for nice families to adopt them. He is actually not even 2 mths yet 1 mth and 17days old.",2d304409b,6.0,4
2,Mami,24,265,276,2,6,0,0,2,2,2,2,2,1,1,0,41401,42f0e3389a47af99795046520531bee0,0,This was my neighbour's cat but was not well taken care of. Always come to my home for food so i took her in when she got pregnant. The babies is 6 months now and didnt get the chance to neuter her before she currently got pregnant again with my other neighbour's cat who broke into my house. Very polite cat. I love her but she needs better home for her future babies too because i myself pregnant and waiting for my labour time around less than a month.,39b7ed1c3,2.0,4
2,,1,266,0,3,1,6,7,1,1,2,2,2,1,5,0,41326,e96c5843b07c43c0bedfc6567ae000cd,0,"Found them at my hostel in Kuala Lumpur. They're all really healthy at the time being and really active since they are still young and playful. Found them without a mother (heard their mother died) and currently seeking for someone to take good and loving care of them. I would like to take care of them, but hostel policy stated that we cannot own any pets in our hostel. And if not adopted, management will send them at the market. They're too small and have little chance to survive. Please help",6fd65f90a,2.0,0
2,Middly,3,265,0,2,6,7,0,2,2,2,1,2,1,1,0,41401,c6fa60201b7ca135608d592d7ac19ec4,0,"Middly was found on the busy bridge to midvalley. She is a very healthy and active kitten. Only uses the litter tray as her toilet. I have too many cats, so i can't keep her. Any one who is interested can call, sms or e-mail me. Thank you.",b96b7da59,5.0,2
2,Katie,1,265,0,2,1,7,0,2,2,2,1,2,1,1,0,41326,a94ec53c332399e67cfc6f2f2c83955b,0,"This cutie was rescued from a busy traffic light intersection in Kg Tunku , PJ. That's how she got her name... Kg Tunku - KT - Katie :p have taken her to the vet, deworming done, too young at that point to be vaccinated or spayed. dr says she's healthy and as compared to the time of rescue when she was lying still like a brick and blending into the color of the curb, she's now very active and loves to eat :) looking for a good home for her sowon't have to fend the streets again. i can't keep her as i have non cat friendly dogs.",e97e4eb52,1.0,1
2,SNOWEE And 5 Kittens,3,266,0,3,2,7,0,1,2,3,3,3,1,6,0,41401,2fea0ba6dcbc52ffcf2d176cdc7259fd,0,"Mother cat deliver from other place and bring over to chinese area. All the cats are sleeping in the drain and when it rain all wet and feel very cold.Nobody care for them, they need a home and shelter.Pls adopt as I worry it will knock by car and chase by dog.",e830259ca,5.0,3
1,Garlic,2,307,307,1,2,7,0,2,1,1,1,2,1,1,0,41401,a52ad34e621f25688c3a0a579c31ca4d,0,"Garlic was rescued along with his 5 other siblings. All of them were adopted and now Garlic is waiting for his forever home. He is the cutest little furkid, just seeking for a loving home. If your interested please call (Vignes) or (Leysha).",5cd76da7d,3.0,2
2,Nana,6,266,0,1,6,7,0,1,1,1,1,2,1,1,0,41401,b73f6e48b6edbdae49caf767ff0bb2b5,0,"Nana is a cute, playful, brave and adorable kitten. He likes to cuddle, purr and play hide & seek. He came to my house alone everyday to look for play mate and food. He is sooo..oo adorable, I couldn't help to leave him alone. I've showered him and gave him vaccine to keep him healthy. He deserves a home, a home with love. I'm sure he'll be a good companion and brings bundle of joy to his new home...",fafa7ddb0,5.0,4
2,,2,266,0,1,1,7,0,2,1,2,3,2,1,1,0,41401,abe54643224ddbb5c199cd46fbca0392,0,"For any cat lover,a very cute cuddly male kitten. Greyish black n white, about 10 weeks old. Healthy, very active. Interested E-mail or call.",d2c677e93,3.0,1
1,Very Cute Chubby Puppy,3,141,307,1,1,0,0,2,1,2,1,2,1,1,0,41326,a042471e0f43f2cf707104a1a138a7df,0,Another lovely cute puppy found,9a65d163b,4.0,2
2,Harry,12,266,266,1,1,6,7,2,1,1,1,1,1,1,0,41361,debfa3adf87d3ecf346fcc4be782bdbf,0,very manja. litter trained. eat chicken & fish. :) playful.,45dbc315f,3.0,4
2,White Minions,2,285,265,3,5,7,0,2,2,1,1,1,1,2,150,41401,9a50c5d66f407a71f04cb6e0ef08c929,4,"Handsome White minions for adoption! Very very cute, friendly, lovely, playful, manja, gentle kittens. very huggable kitties!!! Adoption fee Rm",6f2721c52,24.0,4
1,Devin,24,75,0,1,1,2,0,1,1,2,2,2,1,1,20,41327,7ed6d84e2e6879245e55447aee39c328,0,Devin was abandoned by his owner. He is very alert and active. Makes a good guard dog.,dc549e010,1.0,1
1,Cherry,4,307,0,2,4,0,0,2,1,3,1,3,1,1,0,41332,c992c6f97bb6cfb719fa9ccb3ef6e53b,0,Cherry is a good girl. She seems cheerful and active :) And she will bring cheerful to home. Cheer !!!,8140d2734,1.0,4
1,Lucky,11,307,0,1,2,7,0,2,2,1,3,3,1,1,0,41326,a782fee98629701ebf06264bd83856c6,0,"Lucky is adorable - he is a good guard dog, kept indoors and playful.",fe9307848,3.0,4
1,URGENT:Handsome Dog Needs A Home,12,307,0,1,2,0,0,2,1,3,3,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,"This handsome young male dog was found near Kelana Jaya FAM in SS3 on Dec . He was rescued by a kind Samaritan who saw a group of kids assaulting the dog. Good natured fella, we believe he is a lost dog. Understand basic commands. Can't find his owner and rescuer cant find keep him for long. He urgently needs a fosterer or adopter this festive season. Please spread the word and help this boy. Many thanks.",610c05772,4.0,1
2,Oreo Black White Kitten,2,266,0,1,1,7,0,2,2,2,1,2,1,1,0,41326,7ef09340588eb5544ca225f658a93aff,0,"Condition: healthy If interested, please WhatsApp me directly:",bc5058e64,5.0,4
2,Meoooooo,12,266,272,2,4,6,7,1,1,1,1,1,1,1,0,41327,9b4c4dcb46c46b943b0764f720d1f4b6,0,"Her name is Meo and she lives in Penang Island. She used to have a home but when she got pregnant, her heartless owner threw her out….. So she was left outside to give birth and survive on her own. A fosterer looked after her and her kittens for a while but she lost two of her kittens! Now she is spayed and ready to go to a forever home. She is healthy, soft and so friendly. She comes to you and rubs her head against your feet insole to get your attention. Her eyes are so innocent and oh one more thing…..She loves fish so hide your fish or she may steal your meal :D If we do not find a home for Meo, she will be left outside to fight for her life! Since she was a home cat, it will be very difficult for a cat like her, with a soft personality, to survive in the wild with other cats and their territories. Please do not let her suffer anymore. Please give her a second chance after all the unpleasant experiences that she has had. If you can be her mama forever, please contact me at.",1dc007dfa,1.0,3
2,One,3,266,0,2,7,0,0,1,1,2,2,2,1,1,0,41326,b0d56985f52d0d72d4d41f9da3d10e65,0,Suddenly appeared in front of my house.,98437e7cd,5.0,4
2,Mui's Litter Of 5 [4/5 ],1,266,0,3,1,4,6,2,1,2,1,2,1,5,0,41401,003902f2aeb80462168a6fea9b614f12,0,"A pregnant cat we call Mui (after Anita Mui, since she has a hoarse voice) came to us on Deepavali eve, and we've been taking care of her ever since, from pregnancy, to birth, to the now 6 weeks old furry cuties who are ready to find their forever homes :) Adoption of 2 or more of them is highly encouraged! [names are all temporary, for convenience] Curly [Male Ginger] Has a curly tail, cute white toe socks and a playful and curious personality. Sort of the 'Big Brother' of the litter, a little bigger than the rest and a outgoing personality to match! Chinaman [Male Ginger] Has unique eyes, and a comparably calmer demeanor compared to Curly, Tiger and Tortoiseshell, but still plays very well with all siblings at playtime 3. Trinity [Female tricolour of white, orange, black] Very playful and energetic, she is the one to initiate play all the time and runs around the most compared to her sibs. Also very fastidious in her cleaning, as I see her clean herself longer than the others do. She has a soft, very prettily coloured coat and white stockings Big Eyes [Female gray tabby] She has a comparatively gentler temperament, and is more on the reserved side like Chinaman, and both like to sit and stare quietly at times, but when it's playtime she runs about with the rest. She has softer fur than the others, and may turn out to have medium rather than short length fur. Tiger [Female gray-brown tabby] The runt of the litter, she is lively, energetic and can be very vocal to compensate for her small size. She keeps up just fine with everyone, and has a rather unique shade of coating, a gray orange hue. Please message for any inquiries, more pictures or videos, I would be very happy to oblige, cheers!",cf9e48222,11.0,2
2,"Omot, Lilo, Luna",12,265,0,3,1,0,0,2,2,1,1,2,1,3,0,41401,0281939e9b9226c78bc02be92b86728f,0,"Hai everybody, have been fostering this family (a mother cat with 2 babies) for quite some time and they are ready for adoption now. I am looking for a SERIOUS CAT LOVER to adopt them. Prefer to be adopt together (the whole family) because the babies are so attach with the mother....They followed their mother wherever the mother go... P/s : Location : Cheras..Interested pls pm or kol",6c7251bc8,6.0,2
1,,12,307,0,2,1,2,0,2,2,2,1,2,1,1,0,41327,4e9f9a3804795b86c27dd86f7fe05029,0,"This a very adorable dog, around 1 year old.. Stray dog, had catch by dog catcher before and I claim it back..pls gave her a home..",aa189a931,2.0,4
